"time_stamp","size","size_on_disk"
1534431334.5075805,912,2120062876
1534431334.5075839,912,2120062876
1534431334.507588,912,2120062876
1534431334.5075912,912,2120062876
1534431334.5075946,912,2120062876
1534431334.507598,912,2120062876
1534431334.5076013,912,2120062876
1534431334.5076046,912,2120062876
1534431334.5076077,912,2120062876
1534431334.507611,912,2120062876
1534431334.5076144,912,2120062876
1534431334.5076177,912,2120062876
1534431334.507621,912,2120062876
1534431334.5076244,912,2120062876
1534431334.5076277,912,2120062876
1534431334.5076313,912,2120062876
1534431334.5076346,912,2120062876
1534431334.507638,912,2120062876
1534431334.507642,912,2120062876
1534431334.5076454,912,2120062876
1534431334.5076487,912,2120062876
1534431334.5076523,912,2120062876
1534431334.5076556,912,2120062876
1534431334.507659,912,2120062876
1534431334.5076625,912,2120062876
1534431334.5076659,912,2120062876
1534431334.5076692,912,2120062876
1534431334.5076728,912,2120062876
1534431334.5076761,912,2120062876
1534431334.5076797,912,2120062876
1534431334.507683,912,2120062876
1534431334.5076866,912,2120062876
1534431334.50769,912,2120062876
1534431334.5076933,912,2120062876
1534431334.507697,912,2120062876
1534431334.5077004,912,2120062876
1534431334.5077038,912,2120062876
1534431334.5077074,912,2120062876
1534431334.5077107,912,2120062876
1534431334.507714,912,2120062876
1534431334.5077174,912,2120062876
1534431334.5077207,912,2120062876
1534431334.507724,912,2120062876
1534431334.5077274,912,2120062876
1534431334.5077307,912,2120062876
1534431338.4588883,912,2120086080
1534431338.458896,912,2120086080
1534431338.4589016,912,2120086080
1534431338.4589055,912,2120086080
1534431338.458909,912,2120086080
1534431338.4589128,912,2120086080
1534431338.4589162,912,2120086080
1534431338.4589198,912,2120086080
1534431338.4589233,912,2120086080
1534431338.4589267,912,2120086080
1534431338.4589303,912,2120086080
1534431338.4589336,912,2120086080
1534431338.4589376,912,2120086080
1534431338.4589412,912,2120086080
1534431338.4589448,912,2120086080
1534431338.4589481,912,2120086080
1534431338.4589517,912,2120086080
1534431338.4589553,912,2120086080
1534431338.4589589,912,2120086080
1534431338.4589624,912,2120086080
1534431338.4589658,912,2120086080
1534431338.458969,912,2120086080
1534431338.4589725,912,2120086080
1534431338.458976,912,2120086080
1534431338.4589796,912,2120086080
1534431338.458983,912,2120086080
1534431338.4589865,912,2120086080
1534431338.4589899,912,2120086080
1534431338.4589934,912,2120086080
1534431338.4589968,912,2120086080
1534431338.459,912,2120086080
1534431338.4590037,912,2120086080
1534431338.459007,912,2120086080
1534431338.4590104,912,2120086080
1534431338.4590137,912,2120086080
1534431338.4590173,912,2120086080
1534431338.4590206,912,2120086080
1534431338.4590242,912,2120086080
1534431338.4590275,912,2120086080
1534431338.459031,912,2120086080
1534431338.4590347,912,2120086080
1534431338.4590383,912,2120086080
1534431338.4590416,912,2120086080
1534431338.459045,912,2120086080
1534431338.4590485,912,2120086080
1534431338.459052,912,2120086080
1534431338.4590554,912,2120086080
1534431338.459059,912,2120086080
1534431338.4590623,912,2120086080
1534431338.459066,912,2120086080
1534431338.4590695,912,2120086080
1534431338.459073,912,2120086080
1534431338.4590766,912,2120086080
1534431338.4590802,912,2120086080
1534431338.4590836,912,2120086080
1534431338.4590871,912,2120086080
1534431338.4590905,912,2120086080
1534431338.459094,912,2120086080
1534431338.4590974,912,2120086080
1534431338.459101,912,2120086080
1534431338.4591043,912,2120086080
1534431338.4591076,912,2120086080
1534431338.4591112,912,2120086080
1534431338.4591146,912,2120086080
1534431338.459118,912,2120086080
1534431338.4591215,912,2120086080
1534431338.4591248,912,2120086080
1534431338.4591281,912,2120086080
1534431338.4591315,912,2120086080
1534431338.459135,912,2120086080
1534431338.4591386,912,2120086080
1534431338.459142,912,2120086080
1534431338.4591453,912,2120086080
1534431338.4591491,912,2120086080
1534431338.4591527,912,2120086080
1534431338.459156,912,2120086080
1534431338.4591594,912,2120086080
1534431338.459163,912,2120086080
1534431338.4591663,912,2120086080
1534431338.4591699,912,2120086080
1534431338.4591732,912,2120086080
1534431338.459177,912,2120086080
1534431338.4591806,912,2120086080
1534431338.459184,912,2120086080
1534431338.4591873,912,2120086080
1534431338.4591908,912,2120086080
1534431338.4591947,912,2120086080
1534431338.459198,912,2120086080
1534431338.4592016,912,2120086080
1534431338.4592052,912,2120086080
1534431338.4592085,912,2120086080
1534431338.459212,912,2120086080
1534431338.4592154,912,2120086080
1534431338.459219,912,2120086080
1534431338.4592226,912,2120086080
1534431338.4592261,912,2120086080
1534431338.4592297,912,2120086080
1534431338.459233,912,2120086080
1534431338.4592364,912,2120086080
1534431338.45924,912,2120086080
1534431342.4643517,912,2120109274
1534431342.4643583,912,2120109274
1534431342.4643624,912,2120109274
1534431342.4643664,912,2120109274
1534431342.46437,912,2120109274
1534431342.4643738,912,2120109274
1534431342.4643774,912,2120109274
1534431342.4643807,912,2120109274
1534431342.4643843,912,2120109274
1534431342.464388,912,2120109274
1534431342.4643912,912,2120109274
1534431342.4643948,912,2120109274
1534431342.4643986,912,2120109274
1534431342.4644022,912,2120109274
1534431342.4644055,912,2120109274
1534431342.464409,912,2120109274
1534431342.4644125,912,2120109274
1534431342.464416,912,2120109274
1534431342.4644196,912,2120109274
1534431342.4644232,912,2120109274
1534431342.4644265,912,2120109274
1534431342.46443,912,2120109274
1534431342.4644334,912,2120109274
1534431342.4644368,912,2120109274
1534431342.4644403,912,2120109274
1534431342.4644437,912,2120109274
1534431342.4644473,912,2120109274
1534431342.4644506,912,2120109274
1534431342.4644542,912,2120109274
1534431342.4644575,912,2120109274
1534431342.464461,912,2120109274
1534431342.4644644,912,2120109274
1534431342.464468,912,2120109274
1534431342.4644713,912,2120109274
1534431342.464475,912,2120109274
1534431342.4644783,912,2120109274
1534431342.4644818,912,2120109274
1534431342.4644852,912,2120109274
1534431342.4644887,912,2120109274
1534431342.4644923,912,2120109274
1534431342.464496,912,2120109274
1534431342.4644992,912,2120109274
1534431342.4645028,912,2120109274
1534431342.4645064,912,2120109274
1534431342.4645097,912,2120109274
1534431342.464513,912,2120109274
1534431342.4645166,912,2120109274
1534431342.46452,912,2120109274
1534431342.4645236,912,2120109274
1534431342.464527,912,2120109274
1534431342.4645302,912,2120109274
1534431342.4645338,912,2120109274
1534431342.4645371,912,2120109274
1534431342.4645405,912,2120109274
1534431342.4645438,912,2120109274
1534431342.4645474,912,2120109274
1534431342.464551,912,2120109274
1534431342.4645543,912,2120109274
1534431342.464558,912,2120109274
1534431342.4645615,912,2120109274
1534431342.4645648,912,2120109274
1534431342.4645684,912,2120109274
1534431342.464572,912,2120109274
1534431342.4645753,912,2120109274
1534431342.4645789,912,2120109274
1534431342.4645824,912,2120109274
1534431342.4645858,912,2120109274
1534431342.4645894,912,2120109274
1534431342.4645927,912,2120109274
1534431342.4645963,912,2120109274
1534431342.4645998,912,2120109274
1534431342.4646032,912,2120109274
1534431342.4646068,912,2120109274
1534431342.4646106,912,2120109274
1534431342.4646142,912,2120109274
1534431342.4646175,912,2120109274
1534431342.4646208,912,2120109274
1534431342.4646242,912,2120109274
1534431342.464628,912,2120109274
1534431342.4646316,912,2120109274
1534431342.464635,912,2120109274
1534431342.4646385,912,2120109274
1534431342.4646418,912,2120109274
1534431342.4646454,912,2120109274
1534431342.464649,912,2120109274
1534431342.4646525,912,2120109274
1534431342.4646559,912,2120109274
1534431342.4646595,912,2120109274
1534431342.464663,912,2120109274
1534431342.4646666,912,2120109274
1534431342.4646702,912,2120109274
1534431342.4646738,912,2120109274
1534431342.464677,912,2120109274
1534431342.4646804,912,2120109274
1534431342.464684,912,2120109274
1534431342.4646873,912,2120109274
1534431342.464691,912,2120109274
1534431342.4646945,912,2120109274
1534431342.464698,912,2120109274
1534431342.4647014,912,2120109274
1534431350.0417225,912,2120132478
1534431350.0417292,912,2120132478
1534431350.0417337,912,2120132478
1534431350.0417376,912,2120132478
1534431350.0417414,912,2120132478
1534431350.041745,912,2120132478
1534431350.0417485,912,2120132478
1534431350.041752,912,2120132478
1534431350.0417554,912,2120132478
1534431350.041759,912,2120132478
1534431350.0417624,912,2120132478
1534431350.041766,912,2120132478
1534431350.0417693,912,2120132478
1534431350.0417728,912,2120132478
1534431350.0417764,912,2120132478
1534431350.0417798,912,2120132478
1534431350.0417833,912,2120132478
1534431350.0417867,912,2120132478
1534431350.0417905,912,2120132478
1534431350.0417938,912,2120132478
1534431350.0417974,912,2120132478
1534431350.041801,912,2120132478
1534431350.0418043,912,2120132478
1534431350.0418077,912,2120132478
1534431350.0418112,912,2120132478
1534431350.0418146,912,2120132478
1534431350.0418181,912,2120132478
1534431350.0418217,912,2120132478
1534431350.0418313,912,2120132478
1534431350.0418358,912,2120132478
1534431350.0418391,912,2120132478
1534431350.0418427,912,2120132478
1534431350.041846,912,2120132478
1534431350.0418494,912,2120132478
1534431350.041853,912,2120132478
1534431350.0418563,912,2120132478
1534431350.0418599,912,2120132478
1534431350.0418632,912,2120132478
1534431350.0418668,912,2120132478
1534431350.04187,912,2120132478
1534431350.0418737,912,2120132478
1534431350.041877,912,2120132478
1534431350.0418804,912,2120132478
1534431350.041884,912,2120132478
1534431350.0418875,912,2120132478
1534431350.0418909,912,2120132478
1534431350.0418944,912,2120132478
1534431350.0418978,912,2120132478
1534431350.041901,912,2120132478
1534431350.0419047,912,2120132478
1534431350.041908,912,2120132478
1534431350.0419114,912,2120132478
1534431350.041915,912,2120132478
1534431350.0419183,912,2120132478
1534431350.0419216,912,2120132478
1534431350.041925,912,2120132478
1534431350.0419285,912,2120132478
1534431350.041932,912,2120132478
1534431350.0419354,912,2120132478
1534431350.041939,912,2120132478
1534431350.0419424,912,2120132478
1534431350.0419457,912,2120132478
1534431350.041949,912,2120132478
1534431350.0419528,912,2120132478
1534431350.0419567,912,2120132478
1534431350.04196,912,2120132478
1534431350.0419633,912,2120132478
1534431350.041967,912,2120132478
1534431350.0419703,912,2120132478
1534431350.0419736,912,2120132478
1534431350.0419774,912,2120132478
1534431350.041981,912,2120132478
1534431350.041985,912,2120132478
1534431350.041989,912,2120132478
1534431350.0419924,912,2120132478
1534431350.0419958,912,2120132478
1534431350.041999,912,2120132478
1534431350.0420024,912,2120132478
1534431350.042006,912,2120132478
1534431350.0420094,912,2120132478
1534431350.0420127,912,2120132478
1534431350.0420163,912,2120132478
1534431350.0420196,912,2120132478
1534431350.0420234,912,2120132478
1534431350.0420268,912,2120132478
1534431350.0420303,912,2120132478
1534431350.0420337,912,2120132478
1534431350.042037,912,2120132478
1534431350.0420406,912,2120132478
1534431350.0420444,912,2120132478
1534431350.0420477,912,2120132478
1534431350.042051,912,2120132478
1534431350.0420544,912,2120132478
1534431350.0420578,912,2120132478
1534431350.0420613,912,2120132478
1534431350.0420647,912,2120132478
1534431350.042068,912,2120132478
1534431350.0420713,912,2120132478
1534431350.042075,912,2120132478
1534431350.0420783,912,2120132478
1534431355.1440363,912,2120155674
1534431355.144043,912,2120155674
1534431355.1440473,912,2120155674
1534431355.1440513,912,2120155674
1534431355.144055,912,2120155674
1534431355.1440585,912,2120155674
1534431355.1440618,912,2120155674
1534431355.1440654,912,2120155674
1534431355.1440687,912,2120155674
1534431355.1440723,912,2120155674
1534431355.1440756,912,2120155674
1534431355.1440792,912,2120155674
1534431355.1440825,912,2120155674
1534431355.1440861,912,2120155674
1534431355.1440895,912,2120155674
1534431355.1440926,912,2120155674
1534431355.1440964,912,2120155674
1534431355.1441,912,2120155674
1534431355.1441035,912,2120155674
1534431355.1441069,912,2120155674
1534431355.14411,912,2120155674
1534431355.1441138,912,2120155674
1534431355.1441174,912,2120155674
1534431355.1441207,912,2120155674
1534431355.1441238,912,2120155674
1534431355.1441274,912,2120155674
1534431355.1441312,912,2120155674
1534431355.1441343,912,2120155674
1534431355.1441376,912,2120155674
1534431355.1441412,912,2120155674
1534431355.144145,912,2120155674
1534431355.144148,912,2120155674
1534431355.144152,912,2120155674
1534431355.144155,912,2120155674
1534431355.1441584,912,2120155674
1534431355.1441617,912,2120155674
1534431355.1441655,912,2120155674
1534431355.1441689,912,2120155674
1534431355.1441724,912,2120155674
1534431355.1441762,912,2120155674
1534431355.1441793,912,2120155674
1534431355.1441832,912,2120155674
1534431355.1441867,912,2120155674
1534431355.1441898,912,2120155674
1534431355.1441936,912,2120155674
1534431355.1441967,912,2120155674
1534431355.1442,912,2120155674
1534431355.1442041,912,2120155674
1534431355.1442075,912,2120155674
